v1_membership_id,source_layer,source_file,source_index,archetype_id,candidate_type,artist_display_name,title,year,primary_family,primary_archetype,secondary_archetypes,recognition_band,mission_role,import_class,version_or_composition_risk,risk_status,confidence,why_it_belongs,notes,candidate_identity_key,archetype_membership_key,active_in_v1,active_effective_credit,pm_multi_membership_status,pass_c_zero_credit_before_pm_decision,sidecar_scope
v1m_00299,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,album,Chuck Berry,After School Session,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,album_world,core_graph_album,none,resolved,high,Best original-LP doorway for Berry's 1950s run.,True album,album|chuck berry|after school session,album|chuck berry|after school session@@001,true,1,not_applicable,false,core_album_sidecar
v1m_06041,v0_1_addition,families_15_16_17_additions.json,29,104,album,Original London Cast of Miss Saigon,Miss Saigon,1989,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Miss Saigon adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast album object. Original recognition tier: high,album|original london cast of miss saigon|miss saigon,album|original london cast of miss saigon|miss saigon@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06042,v0_1_addition,families_15_16_17_additions.json,30,104,album,Original Broadway Cast of The King and I,The King and I,1951,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"The King and I adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast and film versions differ. Original recognition tier: high,album|original broadway cast of the king and i|king and i,album|original broadway cast of the king and i|king and i@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06043,v0_1_addition,families_15_16_17_additions.json,31,104,album,Original Broadway Cast of South Pacific,South Pacific,1949,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"South Pacific adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast and film versions differ. Original recognition tier: high,album|original broadway cast of south pacific|south pacific,album|original broadway cast of south pacific|south pacific@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06044,v0_1_addition,families_15_16_17_additions.json,32,104,album,Original Broadway Cast of Oklahoma!,Oklahoma!,1943,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Oklahoma! adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast and film versions differ. Original recognition tier: high,album|original broadway cast of oklahoma|oklahoma,album|original broadway cast of oklahoma|oklahoma@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06045,v0_1_addition,families_15_16_17_additions.json,33,104,album,Original Broadway Cast of Gypsy,Gypsy,1959,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Gypsy adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast album object. Original recognition tier: high,album|original broadway cast of gypsy|gypsy,album|original broadway cast of gypsy|gypsy@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06046,v0_1_addition,families_15_16_17_additions.json,34,104,album,Original Broadway Cast of Pippin,Pippin,1972,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,medium,album_world,context_candidate,soundtrack,resolved_with_version_note,medium,"Pippin adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast album object.,album|original broadway cast of pippin|pippin,album|original broadway cast of pippin|pippin@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06047,v0_1_addition,families_15_16_17_additions.json,35,104,album,Original Broadway Cast of Come From Away,Come From Away,2017,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,medium,album_world,context_candidate,soundtrack,resolved_with_version_note,medium,"Come From Away adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast album object.,album|original broadway cast of come from away|come from away,album|original broadway cast of come from away|come from away@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06048,v0_1_addition,families_15_16_17_additions.json,36,104,album,Original Broadway Cast of Waitress,Waitress,2016,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Waitress adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Cast album distinct from Sara Bareilles solo material. Original recognition tier: high,album|original broadway cast of waitress|waitress,album|original broadway cast of waitress|waitress@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06049,v0_1_addition,families_15_16_17_additions.json,37,104,album,Original Broadway Cast of In the Heights,In the Heights,2008,"Soundtrack, Theater, Musicals, Family Context",Broadway / Modern Musical Theater,Disney / Family Soundtrack / Animated Musical Canon; Movie Soundtracks / 80s-90s-00s Soundtrack Memory,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"In the Heights adds a mission-usable album-world object for Broadway / Modern Musical Theater, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Stage and film versions should remain separate. Original recognition tier: high,album|original broadway cast of in the heights|in the heights,album|original broadway cast of in the heights|in the heights@@104,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06058,v0_1_addition,families_15_16_17_additions.json,46,105,album,Various Artists,Aladdin,1992,"Soundtrack, Theater, Musicals, Family Context",Disney / Family Soundtrack / Animated Musical Canon,Broadway / Modern Musical Theater; Kids / Family / Household Context Music,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Aladdin adds a mission-usable album-world object for Disney / Family Soundtrack / Animated Musical Canon, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Animated soundtrack object. Original recognition tier: mass,album|various artists|aladdin,album|various artists|aladdin@@105,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06059,v0_1_addition,families_15_16_17_additions.json,47,105,album,Various Artists,Mulan,1998,"Soundtrack, Theater, Musicals, Family Context",Disney / Family Soundtrack / Animated Musical Canon,Broadway / Modern Musical Theater; Kids / Family / Household Context Music,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Mulan adds a mission-usable album-world object for Disney / Family Soundtrack / Animated Musical Canon, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Animated soundtrack object. Original recognition tier: mass,album|various artists|mulan,album|various artists|mulan@@105,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06060,v0_1_addition,families_15_16_17_additions.json,48,105,album,Various Artists,Hercules,1997,"Soundtrack, Theater, Musicals, Family Context",Disney / Family Soundtrack / Animated Musical Canon,Broadway / Modern Musical Theater; Kids / Family / Household Context Music,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Hercules adds a mission-usable album-world object for Disney / Family Soundtrack / Animated Musical Canon, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Animated soundtrack object. Original recognition tier: high,album|various artists|hercules,album|various artists|hercules@@105,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_06061,v0_1_addition,families_15_16_17_additions.json,49,105,album,Various Artists,Pocahontas,1995,"Soundtrack, Theater, Musicals, Family Context",Disney / Family Soundtrack / Animated Musical Canon,Broadway / Modern Musical Theater; Kids / Family / Household Context Music,obvious,album_world,context_candidate,soundtrack,resolved_with_version_note,high,"Pocahontas adds a mission-usable album-world object for Disney / Family Soundtrack / Animated Musical Canon, improving anchor, bridge, boundary, or context routing without changing the locked archetype.",Depth-hardening addition for Families 15-17; screened against current identity keys and this additions file. Risk flag: soundtrack. Animated soundtrack object. Original recognition tier: high,album|various artists|pocahontas,album|various artists|pocahontas@@105,true,1,not_applicable,false,context_boundary_album_sidecar
